...1,X.3,X.2,site_code,X.1,X,sample_id,sample_collection_date_time,Week_date,ammonia_mg_l,ophosph_mg_l,GI_ND,GI_lower_LOQ,GII_ND,GII_lower_LOQ,GI_per_litre,GII_per_litre,Log10_GI,Log10_GII,Log10_NoV,Log10_GI_norm,Log10_GII_norm,Log10_NoV_norm,site_name,site_type,water_company_name,catchment_population_ons_mid_2019,grab_compo_ind,region,collection_date,week_beginning,avg_Log10_NoV,date,imd,bame,school_den,carehome_den,prop_agri,prop_urb,mob_7day,temp_2,temp_3,temp_1,temp_4,temp_5,rain_1,rain_2,rain_3,rain_4,rain_5,lockdown_NA,lockdown_step3,lockdown_step4,lockdown_planB,lockdown_lifting,lockdown_planA,scale_school_den,scale_carehome_den,scale_imd,scale_bame,scale_mob_7day,scale_prop_agri,scale_prop_urb,row_id,Easting,Northing,fold.x,stacked_pred,fold.y,Bias,week,ci_lower,ci_upper
2524,2636,2636,UKENMI_ST_TP000186,916,919,2108427-09,20/09/2021 10:30,16/09/2021,65,4.599999905,FALSE,TRUE,FALSE,FALSE,1140,148428.1054,3.056904851,5.171516144,5.174838993,2.978440649,5.093051941,5.09637479,SCUNTHORPE STW,SEWAGE TREATMENT PLANT,Severn Trent Water,87184,Grab,Yorkshire and The Humber,2021-09-20,2021-09-20,5.09637479,2021-09-20,28.3449239360404,0.077770873011077,80.2899614608185,24.0869884382456,0.00102661446371041,0.566019948960127,-16.5714285714286,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0.13149497436551,-0.281311220311483,0.745646128371454,-0.541598792477679,0.803209352553209,-1.05107237993108,-0.367945931371691,1183,487449,405991,9,5.572768424264654,9,-0.476393634264654,18,3.9928315496171733,6.182009497651593
2525,2637,2637,UKENMI_ST_TP000199,939,942,2106784-47,24/09/2021 08:35,16/09/2021,50,3.200000048,FALSE,TRUE,FALSE,FALSE,1140,5205.952137,3.056904851,3.716500171,3.802496792,3.234628093,3.894223412,3.980220034,SPERNAL STW,SEWAGE TREATMENT PLANT,Severn Trent Water,76481,Grab,West Midlands,2021-09-24,2021-09-20,3.980220034,2021-09-24,21.6578748154953,0.0943776047324759,95.4485427753298,14.3826571305292,0.13076698511772,0.641652821571633,-21.8424565410481,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0.804699124650175,-1.02628100243724,-0.14676550578337,-0.399588496394571,0.240449082928632,-0.0424310275652839,0.0348202608204197,1184,408459,262631,5,5.774775284669434,5,-1.794555250669434,18,3.9928315496171733,6.182009497651593
2526,2638,2638,UKENMI_ST_TP000207,955,958,2106766-45,20/09/2021 11:00,16/09/2021,48,4.300000191,FALSE,FALSE,FALSE,FALSE,14857.13795,417301.3474,4.171935156,5.620449787,5.635643045,3.482561614,4.931076245,4.946269502,STOKE ON TRENT STRONGFORD STW,SEWAGE TREATMENT PLANT,Severn Trent Water,331869,Grab,West Midlands,2021-09-20,2021-09-20,4.946269502,2021-09-20,29.3639249766687,0.128920409674831,93.4103516749079,33.4469323739186,0.0725775352988679,0.745100282391586,-21.1470617371803,1,1,2,1,1,1,1,2,1,1,0,0,1,0,0,0,0.714181504339377,0.43722106938097,0.881635616033306,-0.104200214118418,0.314692773073272,-0.494813621069879,0.585706911660872,1185,387819,339051,6,4.245534535324628,6,0.7007349666753715,18,3.9928315496171733,6.182009497651593
2527,2639,2639,UKENMI_ST_TP000208,975,978,2108430-33,24/09/2021 11:01,16/09/2021,23,1.399999976,FALSE,TRUE,FALSE,FALSE,1140,28785.79775,3.056904851,4.45917827,4.476045736,3.387809033,4.790082452,4.806949918,STROUD STW,SEWAGE TREATMENT PLANT,Severn Trent Water,66478,Grab,South West,2021-09-24,2021-09-20,4.806949918,2021-09-24,11.3929609296229,0.03472407499695,103.793736273654,42.1191973284395,0.135536127276475,0.672208260447716,-24.7727463980359,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,1.17531552874746,1.10296249234426,-1.5166565309899,-0.909707860172126,-0.0724027401884565,-0.00535425668523499,0.197536515564479,1186,378889,204891,5,5.468842341760709,5,-0.6618924237607091,18,3.9928315496171733,6.182009497651593
2528,2640,2640,UKENMI_ST_TP000222,1007,1010,2108431-16,20/09/2021 12:30,16/09/2021,48,5.199999809,FALSE,FALSE,FALSE,FALSE,10378.3561,279505.3669,4.016128568,5.446390151,5.46222383,3.276661843,4.706923426,4.722757105,LEICESTER STW,SEWAGE TREATMENT PLANT,Severn Trent Water,534813,Grab,East Midlands,2021-09-20,2021-09-20,4.722757105,2021-09-20,23.3749217675323,0.410668990041448,68.6221165154923,28.9820928062706,0.0444124032289474,0.743663119711887,-24.3004185901002,2,1,1,1,1,2,1,1,1,1,0,0,1,0,0,0,-0.386682913069913,0.0944699354319068,0.0823808110397059,2.30513595088398,-0.0219747542097967,-0.713777978558307,0.578053618587684,1187,459849,311851,1,4.523231511456681,1,0.19952559354331978,18,3.9928315496171733,6.182009497651593
2529,2641,2641,UKENMI_ST_TP000225,1024,1027,2108432-13,20/09/2021 11:00,16/09/2021,58,5.5,FALSE,FALSE,FALSE,FALSE,4662.087759,324547.3389,3.668580444,5.511278052,5.517472262,3.511083259,5.353780867,5.359975077,WARWICK STW,SEWAGE TREATMENT PLANT,Severn Trent Water,108418,Grab,West Midlands,2021-09-20,2021-09-20,5.359975077,2021-09-20,12.3619262584287,0.148669027071138,73.7884853068679,27.6706819900754,0.0446950517317945,0.740567287997028,-22.9418385493258,2,1,1,1,1,2,1,1,1,1,0,0,1,0,0,0,-0.157240537158012,-0.00620278472156426,-1.38734449560164,0.0646775067198004,0.123073777966353,-0.711580582584188,0.561567449169445,1188,427569,262891,10,4.953138921158233,10,0.40683615584176636,18,3.9928315496171733,6.182009497651593
2531,2643,2643,UKENMI_ST_TP000256,1079,1082,2108475-09,20/09/2021 10:20,16/09/2021,57,NA,FALSE,FALSE,FALSE,FALSE,15372.09017,257958.7095,4.186732923,5.411550196,5.436688572,3.865438435,5.090255707,5.115394084,CHELTENHAM STW,SEWAGE TREATMENT PLANT,Severn Trent Water,120445,Grab,South West,2021-09-20,2021-09-20,5.115394084,2021-09-20,14.1794486551437,0.0728558545893265,67.2506123126738,30.719415500851,0.0598160106586457,0.836925382837203,-31.2421110947209,2,1,1,1,1,2,1,1,1,1,0,0,1,0,0,0,-0.447592460098988,0.227838517792092,-1.14478935611835,-0.583628930197513,-0.763103195961026,-0.594025619667367,1.07470124411352,1189,389929,224861,2,5.467857612037221,2,-0.35246352803722125,18,3.9928315496171733,6.182009497651593
2532,2644,2644,UKENNE_NU_TP000012,1081,1084,2108550-25,20/09/2021 07:30,16/09/2021,38,7.800000191,FALSE,FALSE,FALSE,FALSE,40503.75504,877892.7783,4.607495288,5.943441476,5.963030236,4.380555103,5.716501292,5.736090051,MIDDLESBOROUGH STW,SEWAGE TREATMENT PLANT,Northumbrian Water,129973,Composite,North East,2021-09-20,2021-09-20,5.736090051,2021-09-20,42.4435191698586,0.146373148257403,121.563709385796,30.0062320635824,0.0882448334784069,0.469853920231757,-17.5928590356892,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,1.96449357920848,0.173089757364341,2.62715622125283,0.0450445990785382,0.694156528932628,-0.373011249579275,-0.88005692057231,1190,456119,524091,6,5.387671770553608,6,0.348418280446392,18,3.9928315496171733,6.182009497651593
2534,2646,2646,UKENNE_NU_TP000030,1127,1130,2108556-31,20/09/2021 08:00,16/09/2021,32,3.700000048,FALSE,TRUE,FALSE,FALSE,1140,674276.6827,3.056904851,5.828838142,5.829571783,3.185338216,5.957271506,5.958005148,HORDEN AND PETERLEE STW,SEWAGE TREATMENT PLANT,Northumbrian Water,56412,Composite,North East,2021-09-20,2021-09-20,5.958005148,2021-09-20,39.1495525724947,0.0156492021912848,101.042331418847,31.9081046585833,0.147014829262771,0.506388657736285,-17.8571428571429,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,1.05312354198177,0.319090297515126,2.18756409907543,-1.07282414219104,0.665940318456058,0.0838846859545802,-0.685499228931778,1191,444099,542631,9,5.317132246878798,9,0.6408729011212015,18,3.9928315496171733,6.182009497651593
2535,2647,2647,UKENNE_NU_TP000031,1152,1155,2108553-23,20/09/2021 11:00,16/09/2021,37,5.300000191,FALSE,FALSE,FALSE,FALSE,114731.2913,613097.2655,5.059681882,5.787529379,5.862029091,4.109826071,4.837673569,4.912173281,NEWCASTLE Howdon STW,SEWAGE TREATMENT PLANT,Northumbrian Water,673511,Composite,North East,2021-09-20,2021-09-20,4.912173281,2021-09-20,25.4392916667773,0.103967355583859,77.9497291061319,23.6076322435714,0.296076507202408,0.489251310153148,-22.4547440571447,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0.0275634717322597,-0.318109827921172,0.357878669972001,-0.31758299521499,0.175078326098606,1.24273579501994,-0.776760396093671,1192,433599,566401,2,4.585636745294925,2,0.3265365357050749,18,3.9928315496171733,6.182009497651593
2536,2649,2649,UKENNE_NU_TP000046,1194,1197,2108558-39,20/09/2021 10:45,16/09/2021,35,3.4000000950000002,FALSE,FALSE,FALSE,FALSE,44506.28388,213968.2557,4.648421334,5.330349346,5.41241777,4.564156656,5.246084668,5.328153092,HARTLEPOOL STW,SEWAGE TREATMENT PLANT,Northumbrian Water,92120,Composite,North East,2021-09-20,2021-09-20,5.328153092,2021-09-20,35.0031311106481,0.0295821110682434,85.7577073382544,26.0529743812419,0.0473336690292595,0.500926927468001,-17.4924699384994,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,0.374321736383667,-0.130388908080482,1.63420869731946,-0.953678692736571,0.704874551247727,-0.691067164086346,-0.714584469607966,1193,451989,527651,7,5.596994671785399,7,-0.26884157978539935,18,3.9928315496171733,6.182009497651593
2538,2651,2651,UKENNE_NU_TP000051,1216,1219,2108554-23,20/09/2021 09:58,16/09/2021,33,3.799999952,FALSE,TRUE,FALSE,FALSE,1140,177601.0104,3.056904851,5.249445432,5.252224209,2.997681482,5.190222062,5.193000839,DARLINGTON STW,SEWAGE TREATMENT PLANT,Northumbrian Water,97540,Composite,North East,2021-09-20,2021-09-20,5.193000839,2021-09-20,25.4971114622496,0.0488557833346592,108.673364773426,30.7566126717244,0.402375165022758,0.462740355421528,-26.5329691892455,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,1.39202354975132,0.230694022968344,0.365594937227374,-0.788862403108937,-0.260332582012444,2.06913409678302,-0.917938642006382,1194,428919,511531,10,5.557715461960002,10,-0.364714622960002,18,3.9928315496171733,6.182009497651593
2539,2652,2652,UKENNE_NU_TP000055,1248,1251,2108559-31,20/09/2021 10:20,16/09/2021,42,5.099999905,FALSE,FALSE,FALSE,FALSE,899385.705,471687.2021,5.953945981,5.673654093,6.137060549,6.083124399,5.802832512,6.266238968,WASHINGTON STW,SEWAGE TREATMENT PLANT,Northumbrian Water,58579,Composite,North East,2021-09-20,2021-09-20,6.266238968,2021-09-20,23.9347354611344,0.02778382652179,112.668362382424,15.3638675976032,0.0602429878608459,0.578703979836108,-20.6217277801685,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,1.56944443861644,-0.95095668335774,0.157090035411154,-0.969056488028733,0.37077995018462,-0.590706168208383,-0.30039992073942,1195,432799,555701,6,5.8909129918803895,6,0.37532597611961016,18,3.9928315496171733,6.182009497651593
2540,2653,2653,UKENNE_YW_TP000029,1253,1256,2108504-33,20/09/2021 10:45,16/09/2021,53,5.5,FALSE,FALSE,FALSE,FALSE,49320.84167,93044.03899,4.693030479,4.968688555,5.153402868,4.164468623,4.440126698,4.624841012,YORK NABURN STW,SEWAGE TREATMENT PLANT,Yorkshire Water,159083,Grab,Yorkshire and The Humber,2021-09-20,2021-09-20,4.624841012,2021-09-20,12.792231091955,0.0710609882521783,76.0609241716588,16.3436696567201,0.0749917125097655,0.624515425082782,-31.1370021042049,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,-0.0563197950842853,-0.875740483151726,-1.32991871141051,-0.598977495119506,-0.751881255158642,-0.47604506850158,-0.0564411667780726,1196,460089,447151,2,4.81804840385526,2,-0.19320739185525948,18,3.9928315496171733,6.182009497651593
2541,2655,2655,UKENNE_YW_TP000057,1284,1287,2106729-39,20/09/2021 11:00,16/09/2021,50,5.199999809,FALSE,FALSE,FALSE,FALSE,5891.319626,58168.60171,3.770212585,4.764688624,4.806586401,2.762511273,3.756987312,3.798885089,SHEFFIELD BLACKBURN MEADOWS STW,SEWAGE TREATMENT PLANT,Yorkshire Water,486304,Grab,Yorkshire and The Humber,2021-09-20,2021-09-20,3.798885089,2021-09-20,27.4063428252478,0.20587744995972,77.9347897611371,18.0956767783115,0.0461145099424216,0.657363728571001,-22.9678967369332,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0.0269000040340387,-0.741244625346779,0.620388980148054,0.553887858831809,0.120291680666095,-0.700545279987345,0.118485233067649,1197,439589,391567,6,4.39884204773326,6,-0.59995695873326,18,3.9928315496171733,6.182009497651593
2542,2656,2656,UKENNE_YW_TP000063,1300,1305,2108509-34,24/09/2021 07:00,16/09/2021,40,1.700000048,FALSE,FALSE,FALSE,FALSE,6080.241303,49362.93127,3.783920815,4.693400941,4.743848074,3.879303295,4.788783421,4.839230554,WAKEFIELD CALDER VALE STW,SEWAGE TREATMENT PLANT,Yorkshire Water,100609,Unspecified,Yorkshire and The Humber,2021-09-24,2021-09-20,4.839230554,2021-09-24,26.1843913764642,0.130000753111742,88.4612708604598,18.8849904084128,0.235408280292235,0.582203909679773,-22.6165758366907,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0.494389053103113,-0.680651598954749,0.457315003927892,-0.0949617984011649,0.157800387826211,0.771082429703916,-0.281761815807014,1198,435069,420411,2,4.334907972521801,2,0.5043225814781991,18,3.9928315496171733,6.182009497651593
2544,2659,2659,UKENNE_YW_TP000094,1361,1366,2108512-32,20/09/2021 08:30,16/09/2021,19,1,FALSE,FALSE,FALSE,FALSE,3712.412231,77105.15534,3.569656195,4.887083416,4.907505775,3.401711477,4.719138698,4.739561057,HUDDERSFIELD STW,SEWAGE TREATMENT PLANT,Yorkshire Water,195270,Composite,Yorkshire and The Humber,2021-09-20,2021-09-20,4.739561057,2021-09-20,23.7349362805777,0.228157925309329,70.1592666564244,31.7509089977979,0.312616604784803,0.507159653860369,-16.5807919987611,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,-0.318416903671294,0.307022900653552,0.130426089923512,0.744416432084623,0.8022096680665,1.37132357621458,-0.681393459014942,1199,418099,420701,2,4.926868607767663,2,-0.18730755076766226,18,3.9928315496171733,6.182009497651593
2546,2661,2661,UKENNE_YW_TP000096,1400,1405,2108514-15,20/09/2021 15:05,16/09/2021,31,2.9000000950000002,FALSE,FALSE,FALSE,FALSE,24379.34232,509890.7093,4.387021985,5.707477099,5.727760831,4.383722291,5.704177405,5.724461136,KEIGHLEY MARLEY STW,SEWAGE TREATMENT PLANT,Yorkshire Water,84396,Grab,Yorkshire and The Humber,2021-09-20,2021-09-20,5.724461136,2021-09-20,27.1857648634681,0.195011809137819,85.3121000995308,34.3618180956443,0.220022433542654,0.658096123275711,-24.1685184804039,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0.354531979263161,0.507453854636563,0.590952028843842,0.460971751307619,-0.0078924648112108,0.651468147776392,0.122385439634083,1200,408519,441231,2,4.317870436579484,2,1.4065906994205166,18,3.9928315496171733,6.182009497651593
2548,2663,2663,UKENNE_YW_TP000102,1440,1445,2108516-19,20/09/2021 06:05,16/09/2021,29,4.599999905,FALSE,FALSE,FALSE,FALSE,2852.216732,132712.8141,3.455182523,5.122912858,5.132147677,3.4741338,5.141864135,5.151098954,BARNSLEY LUNDWOOD STW,SEWAGE TREATMENT PLANT,Yorkshire Water,87807,Composite,Yorkshire and The Humber,2021-09-20,2021-09-20,5.151098954,2021-09-20,34.01497465407,0.0318220030700067,105.914107075746,26.1938114273349,0.110881499368463,0.7416651885693,-20.2719196130041,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,1.26948281224808,-0.119577308577515,1.50233553438632,-0.93452454900131,0.40812715069369,-0.197026880324715,0.567414076669248,1201,437799,407001,6,5.456705172365173,6,-0.3056062183651731,18,3.9928315496171733,6.182009497651593
2550,2665,2665,UKENNE_YW_TP000112,1498,1503,2108518-26,20/09/2021 04:50,16/09/2021,31,2.9000000950000002,TRUE,TRUE,FALSE,FALSE,950,13798.93371,2.977723605,4.139845528,4.168760624,2.816545468,3.978667391,4.0075824860000004,CHESTERFIELD STW,SEWAGE TREATMENT PLANT,Yorkshire Water,99910,Grab,East Midlands,2021-09-20,2021-09-20,4.0075824860000004,2021-09-20,22.4758078098383,0.0402640119304895,73.0657591832649,37.0333299969973,0.175627920945302,0.687599642516974,-22.2523941977136,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,-0.18933735518035,0.712537087678577,-0.0376092984709158,-0.862333813465516,0.196682169240449,0.306331618582813,0.279499928225681,1202,439229,374651,8,4.964829360087611,8,-0.9572468740876108,18,3.9928315496171733,6.182009497651593
2551,2666,2666,UKENNE_YW_TP000119,1517,1522,2108519-24,22/09/2021 10:08,16/09/2021,52,5.599999905,TRUE,TRUE,FALSE,TRUE,950,1630,2.977723605,3.212187604,3.411619706,2.829656345,3.064120344,3.263552446,DONCASTER SANDALL STW,SEWAGE TREATMENT PLANT,Yorkshire Water,95371,Composite,Yorkshire and The Humber,2021-09-22,2021-09-20,3.263552446,2021-09-22,28.0580123289017,0.105953999666874,107.999286994998,25.1648824066016,0.0427395739711764,0.632486179895645,-24.2857142857143,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,1.36208724181873,-0.198564824985684,0.70735670480524,-0.30059446796148,-0.0204048520296994,-0.726783065227397,-0.0139946689256905,1203,460189,405981,4,5.904798558600341,4,-2.641246112600341,18,3.9928315496171733,6.182009497651593
2552,2667,2667,UKENNE_YW_TP000141,1544,1549,2108522-12,22/09/2021 04:40,16/09/2021,34,3,FALSE,FALSE,FALSE,FALSE,14685.2673,279271.2271,4.166881856,5.446026193,5.46828306,4.152404203,5.43154854,5.453805406,SHEFFIELD WOODHOUSE MILL STW,SEWAGE TREATMENT PLANT,Yorkshire Water,120421,Grab,Yorkshire and The Humber,2021-09-22,2021-09-20,5.453805406,2021-09-22,24.1962428681215,0.0635604921079885,68.9248552993249,23.2517584142301,0.146712101842033,0.611187225990631,-22.8447992545545,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,-0.373238052927682,-0.345429098121463,0.191989173761423,-0.663117007702472,0.133434159281815,0.0815311903270266,-0.127417553258828,1204,443369,385781,1,4.836855330051526,1,0.6169500759484743,18,3.9928315496171733,6.182009497651593
2553,2668,2668,UKENNW_UU_TP000012,1564,1569,2108476-27,20/09/2021 08:15,16/09/2021,12,1.399999976,FALSE,TRUE,FALSE,FALSE,1140,48209.08113,3.056904851,4.683128854,4.693279071,3.320940551,4.947164554,4.95731477,BARROW IN FURNESS STW,SEWAGE TREATMENT PLANT,United Utilities Water,63158,Composite,North West,2021-09-20,2021-09-20,4.95731477,2021-09-20,31.0211747149261,0.0255564968246532,98.1665030558282,17.4166376389373,0.132471138665651,0.681724888290378,-20.4542428414577,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0.925405812378847,-0.793372239674231,1.10280177175617,-0.988103206857672,0.388661446888907,-0.0291824162767593,0.248215219497711,1205,321942,468543,10,5.5578830436852344,10,-0.6005682736852345,18,3.9928315496171733,6.182009497651593
2554,2670,2670,UKENNW_UU_TP000018,1581,1586,2106728-39,20/09/2021 09:04,16/09/2021,13,NA,FALSE,FALSE,FALSE,FALSE,13800.65933,55295.18959,4.139899835,4.742687351,4.839451957,4.159548785,4.762336301,4.859100907,BLACKBURN STW,SEWAGE TREATMENT PLANT,United Utilities Water,125653,Composite,North West,2021-09-20,2021-09-20,4.859100907,2021-09-20,33.5475688288712,0.402116433230438,89.9302046111115,23.0794330417897,0.140759100777019,0.66936452876816,-22.3429146554854,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0.559625520613782,-0.358657953473875,1.43995848454567,2.23199987899609,0.1870177702815,0.0352507379544701,0.182392849316681,1206,360469,429411,5,4.9203101397178,5,-0.061209232717799544,18,3.9928315496171733,6.182009497651593
2555,2671,2671,UKENNW_UU_TP000019,1619,1624,2108560-34,22/09/2021 10:00,16/09/2021,27,2.200000048,FALSE,FALSE,FALSE,FALSE,11447.63494,76021.85758,4.058715771,4.880938477,4.941856607,3.336420799,4.158643505,4.219561634,BOLTON STW,SEWAGE TREATMENT PLANT,United Utilities Water,320905,Composite,North West,2021-09-22,2021-09-20,4.219561634,2021-09-22,31.4288325870613,0.240994237041529,79.7743880587713,19.0087409046291,0.0403438061482532,0.794974869701692,-25.564518503703,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,0.108597966602502,-0.671151678014199,1.15720523452281,0.854184474363279,-0.156936134098441,-0.745408497578842,0.85130303308848,1207,376549,404691,5,4.085240597162009,5,0.13432103683799035,18,3.9928315496171733,6.182009497651593
2556,2673,2673,UKENNW_UU_TP000024,1635,1640,2106730-45,20/09/2021 08:00,16/09/2021,27,2.799999952,FALSE,FALSE,FALSE,FALSE,75929.15048,61227.36566,4.880408541,4.786945574,5.137216445,4.700412058,4.606949091,4.957219962,BURNLEY STW,SEWAGE TREATMENT PLANT,United Utilities Water,108436,Composite,North West,2021-09-20,2021-09-20,4.957219962,2021-09-20,37.1583043767535,0.304488591814645,92.2202958427091,28.5882917112398,0.107387281598893,0.795578255950911,-12.0626124505218,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0.661330217752303,0.0642391130636817,1.92182460407014,1.3971481515158,1.28459222331652,-0.224191998774689,0.854516233561075,1208,382849,435121,5,4.824954892502933,5,0.13226506949706707,18,3.9928315496171733,6.182009497651593
2557,2674,2674,UKENNW_UU_TP000026,1661,1666,2108479-38,22/09/2021 08:00,16/09/2021,25,2.9000000950000002,TRUE,TRUE,TRUE,TRUE,950,670,2.977723605,2.826074803,3.209515015,2.480774755,2.329125952,2.712566164,BURY STW,SEWAGE TREATMENT PLANT,United Utilities Water,151769,Composite,North West,2021-09-22,2021-09-20,2.712566164,2021-09-22,26.0862834395418,0.144641911721954,86.3153872002846,27.0147395054326,0.102323207252024,0.80201610434049,-19.2736174478033,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,0.399088724128722,-0.056557344389454,0.444222134003625,0.030240156090385,0.514710685991412,-0.263561662757909,0.88879957613752,1209,380039,407811,8,4.7448811942708575,8,-2.0323150302708575,18,3.9928315496171733,6.182009497651593
2558,2675,2675,UKENNW_UU_TP000027,1684,1689,2106736-44,22/09/2021 08:00,16/09/2021,30,3.4000000950000002,FALSE,FALSE,FALSE,FALSE,3938.000909,79314.07627,3.595275812,4.899350271,4.920395078,3.626652038,4.930726497,4.951771304,CARLISLE STW,SEWAGE TREATMENT PLANT,United Utilities Water,80927,Grab,North West,2021-09-22,2021-09-20,4.951771304,2021-09-22,21.5430282048732,0.029138972892372,85.2620262705895,21.006586182609,0.101316543971322,0.746194570348663,-28.7142857142857,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,0.352308162352824,-0.51778362881392,-0.162092214113884,-0.957468130936512,-0.493220413919888,-0.271387771221342,0.591534300974742,1210,338811,556534,7,5.321073902202976,7,-0.3693025982029754,18,3.9928315496171733,6.182009497651593
2560,2677,2677,UKENNW_UU_TP000047,1732,1737,2108561-19,24/09/2021 08:00,16/09/2021,30,0.629999995,FALSE,FALSE,FALSE,FALSE,65633.30572,679284.8283,4.817124279,5.832051915,5.872108547,5.042663956,6.057591592,6.097648224,ELLESMERE PORT STW,SEWAGE TREATMENT PLANT,United Utilities Water,65326,Unspecified,North West,2021-09-24,2021-09-20,6.097648224,2021-09-24,25.5930391858852,0.0380459111099055,97.9701803263631,18.3694088111931,0.0962425006191079,0.721995708158232,-23.0938781567655,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,0.916686970323054,-0.72023111226376,0.37839684956078,-0.881301612762679,0.106841299032549,-0.310834937303426,0.462668594261669,1211,342338,374328,7,5.658267942593998,7,0.4393802814060024,18,3.9928315496171733,6.182009497651593
2562,2679,2679,UKENNW_UU_TP000067,1772,1777,2108485-08,22/09/2021 09:00,16/09/2021,29,3.5999999049999998,FALSE,TRUE,FALSE,FALSE,1140,429843.8,3.056904851,5.633310667,5.634460946,2.958664545,5.53507036,5.536220639,HYDE STW,SEWAGE TREATMENT PLANT,United Utilities Water,77438,Grab,North West,2021-09-22,2021-09-20,5.536220639,2021-09-22,30.9749757145927,0.119428516249223,68.4418502543971,14.2049123169503,0.0447354728720024,0.830965597031057,-27.6110785401558,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,-0.394688675126908,-1.03992589056473,1.09663634293389,-0.185368900309873,-0.375436715873995,-0.711266336268119,1.0429637184512,1212,393789,394841,9,5.406246395949863,9,0.12997424305013716,18,3.9928315496171733,6.182009497651593
2564,2681,2681,UKENNW_UU_TP000076,1805,1810,2106488-50,20/09/2021 00:01,16/09/2021,14,0.769999981,FALSE,FALSE,FALSE,FALSE,184382.7871,525208.0421,5.265720375,5.720331367,5.851007994,5.406629026,5.861240019,5.991916645,LANCASTER STODDAY STW,SEWAGE TREATMENT PLANT,United Utilities Water,78193,Composite,North West,2021-09-20,2021-09-20,5.991916645,2021-09-20,24.0975126596065,0.0856689129199556,61.386569130229,24.2988502807157,0.088231446953745,0.813114116126856,-29.2857142857143,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,-0.708019087496579,-0.265047279435906,0.178813259373324,-0.474059736343546,-0.554228873518622,-0.373115320519341,0.947899591696334,1213,345699,458711,3,5.367887038812759,3,0.624029606187241,18,3.9928315496171733,6.182009497651593
2565,2682,2682,UKENNW_UU_TP000078,1827,1832,2108488-25,24/09/2021 08:00,16/09/2021,26,3,FALSE,FALSE,FALSE,FALSE,21167.39691,104540.1275,4.325667453,5.019283025,5.099361274,4.375069733,5.068685305,5.148763553,LEIGH STW,SEWAGE TREATMENT PLANT,United Utilities Water,73352,Composite,North West,2021-09-24,2021-09-20,5.148763553,2021-09-24,30.7134831786482,0.0622327401654514,109.063147562439,21.8126295124877,0.0950092449467329,0.828263962326836,-22.6292121387749,1,1,2,1,1,1,2,1,1,1,0,0,1,0,0,0,1.40933410050991,-0.455906318074726,1.06173918917969,-0.674471104923279,0.156451275507144,-0.32042264437507,1.02857675832472,1214,365809,399001,1,5.203479217873304,1,-0.054715664873303815,18,3.9928315496171733,6.182009497651593
2566,2683,2683,UKENNW_UU_TP000084,1864,1870,2108489-03,22/09/2021 08:15,16/09/2021,25,2.799999952,FALSE,FALSE,FALSE,FALSE,44579.34888,276535.8843,4.649133721,5.441751495,5.506660908,4.725844582,5.518462356,5.58337177,MACCLESFIELD STW,SEWAGE TREATMENT PLANT,United Utilities Water,68096,Composite,North West,2021-09-22,2021-09-20,5.58337177,2021-09-22,14.648726413011,0.0453042847452618,89.5794172932331,29.3703007518797,0.176505007051583,0.740240743566816,-24,1,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,0.544046788451235,0.124271390008168,-1.0821624898846,-0.819232579172489,0.0100993777696675,0.313150354431347,0.559828508782854,1215,389609,378201,7,4.965008297856225,7,0.6183634721437752,18,3.9928315496171733,6.182009497651593
